Review,Classification,Accuracy,Precision,Recall,F1-Score
  Very Bad Product in this price range   first i have notice the build quality is very very poor its cheap plastic material my     keyboard is better then this keyboard ,Fake,0.8387989591748528,0.7986051616795072,0.8288113643737908,0.7615796933670407
  Love this keyboard  I do not have much experience with gaming keyboards  but this one is great to use  The keys have great feedback Although there is one thing I hope was present  ability to specify a color using Ubuntu I had to install Windows to configure the color of the key light The best thing is definitely the ability to choose from millions of colors  Gives the keyboard a personal feel ,Fake,0.7777194020437134,0.7860657208018282,0.8369294039995362,0.7028011246663419
  it is a decent keyboard with color changing backlights on keys  can be fixed to single color or turned off   I was expecting this to improve typing speed   but the keys are too near to each other   does not feel comfortable and easy to type on ,Genuine,0.7886655704310856,0.7584386767112121,0.8120658227399611,0.7007487076019574
  Typing is a pleasure on this keyboard  Makes less sound than a mechanical keyboard which is the primary reason I bought it  RGB colors are good but I do not use them ,Genuine,0.7388720613550013,0.7878116400858043,0.7714494658328461,0.7772756434325327
  This keyboard does not have Romer G keys  its just a membrane keyboard  There is no proper description about the type of keys  I bought this thinking it has Romer G keys and it is non refundable  They only give you replacement ,Fake,0.8144704030287037,0.783207769395856,0.8075181946865968,0.7855289273868139
  it is a moderately weighty and sturdy keyboard  made entirely of plastic  Software controlled rbg  the rgb works in sections and not individual keys  Moderately bright in a well lit room  I am a casual gamer and I did find a significant increase in response speed  Overall a good entry level rbg branded keyboard  I would rather go for a logitect rbg than a Chinese one ,Fake,0.7190163520052231,0.7952175532208783,0.7681364952427395,0.8191387113145341
  This is not mechanical but feels bery good to type  Very slick design  Nice lighting  Paired with Logitech mouse  looks awesome Overall very nice product  I feel like this is better than the mechanical keyboards available at this price point ,Fake,0.7450281166216384,0.8009713497838299,0.8384416069117848,0.7097489207259619
  The quality of the plastic is not equal to price   And it have only   lighting effects  But cosmic byte keyboard has   lighteffect in the price of       Then why I choose this,Fake,0.8306197436347289,0.7369932136820774,0.7784374317654461,0.8168750846879292
  Tactile feedback is sufficiently good  KB is slightly expensive but you get what you pay for  it feels heavy and made with good material compared to some cheaper brands  I have been using it for gaming and general usage for past   months not and have no issues whatsoever ,Genuine,0.7585030858520942,0.8483815247709737,0.7161114788766371,0.7593462195449268
  Honestly  best purchase I have made on amazon  The lights were fantastic although could be brighter  The keys were extremely responsive and comfortable  It sort of felt like a mechanical  the bottom grip is perfect and so is the stand  the software is easy to use and provides lots of features  the wire was a nice size  was thick and braided  keys were sturdy  arm rest is nice  and is very satisfying to use  Great product for the price  went above and beyond my expectations ,Genuine,0.7705120465115708,0.7330598905546728,0.7131717026212546,0.7893954954059574
  Excellent product  soft membrane feels like a mechanical keyboard without the click  Over priced though  that is the only reason for   stars  Should be priced at about    k,Fake,0.8268793169108911,0.7362292378439124,0.8229975219753628,0.7338791245790381
  Pros     Build quality is premium   RGB Lightning is well balanced across all the keys    Easily customize RGB using Logitech G Hub software  If you already have Logitech RGB Mouse then you can easily sync both the devices for same RGB Mode Cons    Little overpriced  Look out for discount    RGB Lightning s brightness is not controllable  Default lightning is not much bright anyway so it will not hurt your eyes Conclusion it is a Logitech hardware  It will not disappoint you  Just go for it    ,Genuine,0.7866133028178751,0.7141882625026875,0.7319121609995402,0.8238970933759925
